"Alliance","Conservative","Democratic.Unionist","Green","National.Democratic.Resistance","Natural.Law","Progressive.Unionist","Sinn.Fein","Social.Democratic.and.Labour","Ulster.Unionist","United.Kingdom.Unionist","Constituency","CV","FPTP","British.National","Labour","Liberal","Liberal.Democrat","People.s.Labour","Plaid.Cymru","Referendum","Scottish.National","Scottish.Socialist.Alliance","Socialist","Socialist.Labour","The.Speaker","United.Kingdom.Independence","Ind127","Ind138"
0,0,0,0,0,0,0,0,0,0,0,"Newcastle upon Tyne East and Wallsend","Labour","Labour",0,100.000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Newcastle upon Tyne North","Labour","Labour",0,99.9999999999928,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Newport East","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Newport West","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Norfolk Mid","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Norfolk North","Liberal.Democrat","Conservative",0,0,0,100.000000000006,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999957,0,0,0,0,0,0,0,0,0,"Norfolk North West","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Norfolk South","Liberal.Democrat","Conservative",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Norfolk South West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Normanton","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Bedfordshire North East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Cornwall North","Liberal.Democrat","Liberal.Democrat",0,0,0,100.000000000007,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Devon North","Liberal.Democrat","Liberal.Democrat",0,0,0,100.000000000006,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Dorest North","Liberal.Democrat","Conservative",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Northampton North","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Northampton South","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Northavon","Liberal.Democrat","Liberal.Democrat",0,0,0,100.000000000006,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Norwich North","Referendum","Labour",0,0,0,0,0,0,100.000000000002,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Norwich South","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Nottingham East","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Nottingham North","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Nottingham South","Labour","Labour",0,99.9999999999928,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Nuneaton","Labour","Labour",0,100.000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Ochil","Scottish.National","Labour",0,0,0,0,0,0,0,100.000000000013,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Ogmore","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Old Bexley and Sidcup","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Oldham East and Saddleworth","Liberal.Democrat","Labour",0,0,0,100.000000000006,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Oldham West and Royton","Labour","Labour",0,100.000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Orkney and Shetland","Liberal.Democrat","Liberal.Democrat",0,0,0,100.000000000006,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Orpington","Liberal.Democrat","Conservative",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Oxford East","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Oxford West and Abingdon","Liberal.Democrat","Liberal.Democrat",0,0,0,100.000000000006,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Paisley North","Labour","Labour",0,99.9999999999932,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Paisley South","Labour","Labour",0,100.000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Pendle","Labour","Labour",0,99.9999999999928,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Penrith and The Border","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Perth","Scottish.National","Scottish.National",0,0,0,0,0,0,0,100.000000000006,0,0,0,0,0,0,0
0,100.000000000002,0,0,0,0,0,0,0,0,0,"Peterborough","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Plymouth Devonport","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Plymouth Sutton","Referendum","Labour",0,0,0,0,0,0,99.9999999999987,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Pontefract and Castleford","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Pontypridd","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Poole","Liberal.Democrat","Conservative",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Poplar and Canning Town","Labour","Labour",0,100.000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Portsmouth North","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Portsmouth South","Liberal.Democrat","Liberal.Democrat",0,0,0,100.00000000001,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Preseli Pembrokeshire","Referendum","Labour",0,0,0,0,0,0,99.9999999999985,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Preston","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Pudsey","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Putney","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Rayleigh","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999962,0,0,0,0,0,0,0,0,0,"Reading East","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Reading West","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Redcar","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Redditch","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Regent's Park and Kensington North","Labour","Labour",0,99.9999999999932,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Reigate","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Renfrewshire West","Scottish.National","Labour",0,0,0,0,0,0,0,100.00000000001,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Rhondda","Labour","Labour",0,99.9999999999931,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Ribble Valley","Liberal.Democrat","Conservative",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Richmond (Yorkshire)","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Richmond Park","Liberal.Democrat","Liberal.Democrat",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Rochdale","Liberal.Democrat","Labour",0,0,0,100.000000000007,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Rochford and Southend East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Romford","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Romsey","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Ross, Skye and Inverness West","Liberal.Democrat","Liberal.Democrat",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Rossendale and Darwen","Labour","Labour",0,99.9999999999931,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Rother Valley","Labour","Labour",0,99.9999999999933,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Rotherham","Labour","Labour",0,99.9999999999929,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Roxburgh and Berwickshire","Liberal.Democrat","Liberal.Democrat",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,99.999999999996,0,0,0,0,0,0,0,0,0,"Rugby and Kenilworth","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999962,0,0,0,0,0,0,0,0,0,"Ruislip-Northwood","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Runnymede and Weybridge","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Rushcliffe","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Rutland and Melton","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Ryedale","Liberal.Democrat","Conservative",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999961,0,0,0,0,0,0,0,0,0,"Saffron Walden","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Salford","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Salisbury","Liberal.Democrat","Conservative",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Scarborough and Whitby","Referendum","Labour",0,0,0,0,0,0,100.000000000002,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Scunthorpe","Labour","Labour",0,99.9999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sedgefield","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Selby","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Sevenoaks","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sheffield Attercliffe","Labour","Labour",0,99.9999999999929,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sheffield Brightside","Labour","Labour",0,99.9999999999928,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sheffield Central","Labour","Labour",0,100.000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sheffield Hallam","Liberal.Democrat","Liberal.Democrat",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sheffield Heeley","Labour","Labour",0,100.000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sheffield Hillsborough","Labour","Labour",0,99.9999999999959,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sherwood","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999958,0,0,0,0,0,0,0,0,0,"Shipley","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Shrewsbury and Atcham","Liberal.Democrat","Labour",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Shropshire North","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Sittingbourne and Sheppey","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999961,0,0,0,0,0,0,0,0,0,"Skipton and Ripon","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Sleaford and North Hykeham","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Slough","Labour","Labour",0,99.9999999999927,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Solihull","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Somerton and Frome","Liberal.Democrat","Liberal.Democrat",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"South Holland and the Deepings","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000006,0,0,0,0,0,0,0,0,0,"South Ribble","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"South Shields","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Southampton Itchen","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Southampton Test","Labour","Labour",0,99.9999999999928,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Southend West","Liberal.Democrat","Conservative",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Southport","Liberal.Democrat","Liberal.Democrat",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Southwark North and Bermondsey","Liberal.Democrat","Liberal.Democrat",0,0,0,100.000000000007,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sparkbrook and Small Heath","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999959,0,0,0,0,0,0,0,0,0,"Spelthorne","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"St. Albans","Liberal.Democrat","Labour",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"St. Helens North","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"St. Helens South","Labour","Labour",0,99.9999999999929,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"St. Ives","Liberal.Democrat","Liberal.Democrat",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Stafford","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Staffordshire Moorlands","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999961,0,0,0,0,0,0,0,0,0,"Staffordshire South","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Stalybridge and Hyde","Labour","Labour",0,100.000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Stevenage","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Stirling","United.Kingdom.Independence","Labour",0,0,0,0,0,0,0,0,0,0,0,0,100.000000000002,0,0
0,0,0,0,0,0,0,0,0,0,0,"Stockport","Labour","Labour",0,100.000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Stockton North","Labour","Labour",0,100.000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Stockton South","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Stoke-on-Trent Central","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Stoke-on-Trent North","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Stoke-on-Trent South","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Stone","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Stourbridge","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Stratford-on-Avon","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Strathkelvin and Bearsden","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Streatham","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Stretford and Urmston","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Stroud","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999955,0,0,0,0,0,0,0,0,0,"Suffolk Central and North Ipswich","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50.4634125977716,0,0,0,0,0,0,0,0,0,"Suffolk Coastal","Conservative","Conservative",0,0,0,0,0,0,49.5365874022324,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Suffolk South","Liberal.Democrat","Conservative",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999955,0,0,0,0,0,0,0,0,0,"Suffolk West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sunderland North","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sunderland South","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999958,0,0,0,0,0,0,0,0,0,"Surrey East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Surrey Heath","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Surrey South West","Liberal.Democrat","Conservative",0,0,0,100.00000000001,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sussex Mid","Liberal.Democrat","Conservative",0,0,0,100.000000000006,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sutton and Cheam","Liberal.Democrat","Liberal.Democrat",0,0,0,100.000000000006,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Sutton Coldfield","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Swansea East","Labour","Labour",0,99.9999999999929,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Swansea West","Labour","Labour",0,99.9999999999929,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Swindon North","Referendum","Labour",0,0,0,0,0,0,100.000000000002,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Swindon South","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Tamworth","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38.5308037023225,0,0,0,0,0,0,0,0,0,"Tatton","Ind127","Ind127",0,0,0,0,0,0,0,0,0,0,0,0,0,61.4691962976931,0
0,0,0,0,0,0,0,0,0,0,0,"Taunton","Liberal.Democrat","Liberal.Democrat",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Tayside North","Scottish.National","Scottish.National",0,0,0,0,0,0,0,100.000000000019,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Teignbridge","Liberal.Democrat","Conservative",0,0,0,100.000000000006,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Telford","Labour","Labour",0,99.9999999999929,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000006,0,0,0,0,0,0,0,0,0,"Tewkesbury","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Thanet North","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Thanet South","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"The Wrekin","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Thurrock","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Tiverton","Liberal.Democrat","Conservative",0,0,0,100.000000000006,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Tonbridge and Malling","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Tooting","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Torbay","Liberal.Democrat","Liberal.Democrat",0,0,0,100.000000000006,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Torfaen","Labour","Labour",0,99.9999999999929,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Totnes","Liberal.Democrat","Conservative",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Tottenham","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Truro and St. Austell","Liberal.Democrat","Liberal.Democrat",0,0,0,100.000000000006,0,0,0,0,0,0,0,0,0,0,0
0,7.74336455260154,0,0,0,0,0,0,0,0,0,"Tunbridge Wells","Liberal.Democrat","Conservative",0,0,0,92.2566354474059,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Tweeddale, Ettrick and Lauderdale","Liberal.Democrat","Liberal.Democrat",0,0,0,100.000000000009,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Twickenham","Liberal.Democrat","Liberal.Democrat",0,0,0,100.000000000006,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Tyne Bridge","Labour","Labour",0,100.000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Tynemouth","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Tyneside North","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000006,0,0,0,0,0,0,0,0,0,"Upminster","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000005,0,0,0,0,0,0,0,0,0,"Uxbridge","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Vale of Clwyd","Labour","Labour",0,100.000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
