"Alliance","Conservative","Democratic.Unionist","Sinn.Fein","Social.Democratic.and.Labour","Ulster.Unionist","United.Kingdom.Unionist","Ind36","Constituency","CV","FPTP","British.National","Green","Kidderminster.Hospital.and.Health.Concern","Labour","Legalise.Cannabis.Alliance","Liberal","Liberal.Democrat","Monster.Raving.Loony","People.s.Justice","Plaid.Cymru","ProLife.Alliance","Scottish.National","Scottish.Socialist","Socialist.Alliance","Socialist.Labour","The.Speaker","United.Kingdom.Independence","Ind10"
73.7447700902389,6.9565225400926,0,0,0,19.2987073696685,0,0,"Antrim East","Alliance","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,0,0,0,0,0,"Antrim North","Democratic.Unionist","Democratic.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100,0,0,"Antrim South","Ulster.Unionist","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,0,0,0,0,0,"Belfast East","Democratic.Unionist","Democratic.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,0,0,0,0,0,"Belfast North","Democratic.Unionist","Democratic.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100,0,0,"Belfast South","Ulster.Unionist","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,"Belfast West","Sinn.Fein","Sinn.Fein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,63.2358143965165,36.7641856034835,0,"Down North","Ulster.Unionist","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100,0,0,0,"Down South","Social.Democratic.and.Labour","Social.Democratic.and.Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,77.2652360362668,0,9.5685654798759,0,13.1661984838573,"Fermanagh and South Tyrone","Sinn.Fein","Sinn.Fein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100,0,0,0,"Foyle","Social.Democratic.and.Labour","Social.Democratic.and.Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100,0,0,"Lagan Valley","Ulster.Unionist","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,34.0368196251295,0,65.9631803748705,0,0,0,"Londonderry East","Social.Democratic.and.Labour","Democratic.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100,0,0,0,"Newry and Armagh","Social.Democratic.and.Labour","Social.Democratic.and.Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,83.9137384302288,0,0,16.0862615697712,0,0,"Strangford","Democratic.Unionist","Democratic.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,"Tyrone West","Sinn.Fein","Sinn.Fein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,"Ulster Mid","Sinn.Fein","Sinn.Fein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100,0,0,"Upper Bann","Ulster.Unionist","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Aberavon","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Aberdeen Central","Liberal.Democrat","Labour",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Aberdeen North","Scottish.National","Labour",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Aberdeen South","Liberal.Democrat","Labour",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Aberdeenshire West and Kincardine","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Airdrie and Shotts","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Aldershot","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Aldridge-Brownhills","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Altrincham and Sale West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Alyn and Deeside","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Amber Valley","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Angus","Scottish.National","Scottish.National",0,0,0,0,0,0,0,0,0,0,0,99.9999999999998,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Argyll and Bute","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Arundel and South Downs","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Ashfield","Labour","Labour",0,0,0,99.9999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Ashford","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Ashton-under-Lyne","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Aylesbury","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Ayr","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Banbury","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Banff and Buchan","Scottish.National","Scottish.National",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Barking","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Barnsley Central","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Barnsley East and Mexborough","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Barnsley West and Penistone","Labour","Labour",0,0,0,99.9999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Barrow and Furness","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Basildon","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Basingstoke","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bassetlaw","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bath","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Batley and Spen","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Battersea","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Beaconsfield","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Beckenham","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bedford","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Bedfordshire Mid","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Bedfordshire North East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Bedfordshire South West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Berwick upon Tweed","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,99.9999999999998,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bethnal Green and Bow","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Beverley and Holderness","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Bexhill and Battle","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Bexleyheath and Crayford","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Billericay","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Birkenhead","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Birmingham Edgbaston","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Birmingham Erdington","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Birmingham Hall Green","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Birmingham Hodge Hill","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Birmingham Ladywood","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Birmingham Northfield","Labour","Labour",0,0,0,99.9999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Birmingham Perry Barr","Liberal.Democrat","Labour",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Birmingham Selly Oak","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Birmingham Yardley","Liberal.Democrat","Labour",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bishop Auckland","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Blaby","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Blackburn","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Blackpool North and Fleetwood","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Blackpool South","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Blaenau Gwent","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Blaydon","Liberal.Democrat","Labour",0,0,0,0,0,0,99.9999999999998,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Blyth Valley","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Bognor Regis and Littlehampton","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bolsover","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bolton North East","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bolton South East","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bolton West","Liberal.Democrat","Labour",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bootle","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Boston and Skegness","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Bosworth","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bournemouth East","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,8.50976695892439,0,0,0,0,0,0,"Bournemouth West","Liberal.Democrat","Conservative",0,0,0,0,0,0,91.4902330410756,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Bracknell","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bradford North","Liberal.Democrat","Labour",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bradford South","Labour","Labour",0,0,0,99.9999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bradford West","Green","Labour",0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Braintree","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Brecon and Radnorshire","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Brent East","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Brent North","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Brent South","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Brentford and Isleworth","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,68.1888706203832,0,0,0,0,0,0,"Brentwood and Ongar","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8111293796171
0,0,0,0,0,0,0,0,"Bridgend","Labour","Labour",0,0,0,74.8374830450155,0,0,0,0,0,0,25.1625169549846,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bridgwater","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Brigg and Goole","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,85.9560709612272,0,0,0,0,0,0,"Brighton Kemptown","Conservative","Labour",0,14.0439290387728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Brighton Pavilion","Green","Labour",0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bristol East","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bristol North West","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bristol South","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bristol West","Liberal.Democrat","Labour",0,0,0,0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Bromley and Chislehurst","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Bromsgrove","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Broxbourne","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Broxtowe","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Buckingham","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Burnley","Labour","Labour",29.0838360876528,0,0,70.9161639123473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Burton","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bury North","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bury South","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Bury St. Edmunds","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Caernarfon","Plaid.Cymru","Plaid.Cymru",0,0,0,0,0,0,0,0,0,99.9999999999997,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Caerphilly","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Caithness, Sutherland and Easter Ross","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0
0,79.2910914638512,0,0,0,0,0,0,"Calder Valley","Conservative","Labour",0,0,0,0,20.7089085361487,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Camberwell and Peckham","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cambridge","Liberal.Democrat","Labour",0,0,0,0,0,0,99.9999999999997,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Cambridgeshire North East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999997,0,0,0,0,0,0,"Cambridgeshire North West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cambridgeshire South","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cambridgeshire South East","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cannock Chase","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Canterbury","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cardiff Central","Liberal.Democrat","Labour",0,0,0,0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cardiff North","United.Kingdom.Independence","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
0,0,0,0,0,0,0,0,"Cardiff South and Penarth","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cardiff West","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Carlisle","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Carmarthen East and Dinefwr","Plaid.Cymru","Plaid.Cymru",0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Carmarthen West and Pembrokeshire South","United.Kingdom.Independence","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9999999999999,0
0,0,0,0,0,0,0,0,"Carrick, Cumnock and Doon Valley","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Carshalton and Wallington","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Castle Point","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Ceredigion Gogledd Penfro","Plaid.Cymru","Plaid.Cymru",0,0,0,0,0,0,5.72118208783856,0,0,94.2788179121619,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Charnwood","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Chatham and Aylesford","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cheadle","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Chelmsford","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cheltenham","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Chesham and Amersham","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Chester, City of","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Chesterfield","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Chichester","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Chingford and Woodford Green","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999994,0,0,0,0,0,0,"Chipping Barnet","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Chorley","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Christchurch","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Cities of London and Westminster","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56.1378719147108,0,0,0,0,0,0,"Cleethorpes","Conservative","Labour",0,0,0,43.8621280852891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Clwyd South","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Clwyd West","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Clydebank and Milngavie","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Clydesdale","Scottish.National","Labour",0,0,0,0,0,0,0,0,0,0,0,99.9999999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Coatbridge and Chryston","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Colchester","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Colne Valley","Liberal.Democrat","Labour",0,0,0,0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Congleton","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Conwy","United.Kingdom.Independence","Labour",0,0,0,0,0,0,27.4499479439294,0,0,0,0,0,0,0,0,0,72.5500520560704,0
0,0,0,0,0,0,0,0,"Copeland","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999997,0,0,0,0,0,0,"Corby","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cornwall North","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cornwall South East","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Cotswold","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Coventry North East","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Coventry North West","Labour","Labour",0,0,0,99.9999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Coventry South","Socialist.Alliance","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
0,0,0,0,0,0,0,0,"Crawley","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Crewe and Nantwich","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Crosby","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Croydon Central","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Croydon North","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999997,0,0,0,0,0,0,"Croydon South","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
